"","x","y","day","burst","states"
"16482",100.817368965517,45.0649568965517,384,29,NA
"16483",100.817296551724,45.064904137931,384,30,NA
"16484",100.8173,45.0649289655172,384,31,NA
"16485",100.8221,45.0679336666667,384,32,NA
"16486",100.823996551724,45.0669506896552,384,33,NA
"16487",100.824,45.0669910344828,384,34,NA
"16488",100.824,45.067012,384,35,NA
"16489",100.824,45.0669520689655,384,36,NA
"16490",100.8239,45.066943,384,37,NA
"16491",100.82395,45.0669506666667,384,38,NA
"16492",100.824110344828,45.0670413793103,384,39,NA
"16493",100.823913333333,45.0667893333333,384,40,NA
"16494",100.8229,45.0657672413793,384,41,NA
"16495",100.8229,45.065709,384,42,NA
"16496",100.823,45.0657823333333,384,43,NA
"16497",100.822913793103,45.0657186206897,384,44,NA
"16498",100.8229,45.0657117241379,384,45,NA
"16499",100.822903333333,45.065715,384,46,NA
"16500",100.8229,45.0657410344828,384,47,NA
"16501",100.8229,45.0657593103448,384,48,NA
"16502",100.82,45.065428,384,49,NA
"16503",100.8172,45.064985,384,50,NA
"16504",100.8068,45.06546,385,1,NA
"16505",100.81903,45.0636773333333,385,2,NA
"16506",100.832,45.063104137931,385,4,NA
"16507",100.831906896552,45.0630472413793,385,5,NA
"16508",100.831896666667,45.063026,385,6,NA
"16509",100.8319,45.06301,385,7,NA
"16510",100.8204,45.0608606896552,385,8,NA
"16511",100.823889655172,45.0665737931035,385,9,NA
"16512",100.824,45.0666056666667,385,10,NA
"16513",100.824,45.0665993103448,385,11,NA
"16514",100.823906896552,45.06659,385,12,NA
"16515",100.823996666667,45.066605,385,13,NA
"16516",100.8241,45.0665044827586,385,14,NA
"16517",100.824093103448,45.0665172413793,385,15,NA
"16518",100.8283,45.0662786666667,385,16,NA
"16519",100.828265517241,45.0663448275862,385,17,NA
"16520",100.8284,45.0719482758621,385,18,NA
"16521",100.8284,45.0719168965517,385,19,NA
"16522",100.8288,45.07397,385,20,NA
"16523",100.819048275862,45.0653731034483,385,21,NA
"16524",100.804103448276,45.065735862069,385,22,NA
"16525",100.7862,45.0627303448276,385,23,NA
"16526",100.7863,45.0625072413793,385,24,NA
"16527",100.786293103448,45.0624993103448,385,25,NA
"16528",100.7863,45.0624836666667,385,26,NA
"16529",100.778755172414,45.0630306896552,385,27,NA
"16530",100.780586206897,45.0624844827586,385,28,NA
"16531",100.788313793103,45.0621534482759,385,29,NA
"16532",100.7883,45.0622003333333,385,30,NA
"16533",100.7887,45.0623293103448,385,31,NA
"16534",100.7887,45.0623306896552,385,32,NA
"16535",100.816131034483,45.0659479310345,385,33,NA
"16536",100.8305,45.0697093333333,385,34,NA
"16537",100.8305,45.0696924137931,385,35,NA
"16538",100.829706666667,45.067376,385,36,NA
"16539",100.830536666667,45.0589433333333,385,37,NA
"16540",100.830053333333,45.0588816666667,385,38,NA
"16541",100.8256,45.0674263333333,385,39,NA
"16542",100.8255,45.0673910344828,385,40,NA
"16543",100.8228,45.071887,385,41,NA
"16544",100.800976666667,45.0584333333333,385,42,NA
"16545",100.783048275862,45.0618831034483,385,43,NA
"16546",100.7895,45.0691713793103,385,44,NA
"16547",100.810286666667,45.0633413333333,385,45,NA
"16548",100.8182,45.0653033333333,385,46,NA
"16549",100.80952,45.0649853333333,385,47,NA
"16550",100.8094,45.06364,385,48,NA
"16551",100.8094,45.06364,385,49,NA
"16552",100.80945,45.063665,385,50,NA
"16553",100.7822,45.06274,386,1,NA
"16554",100.8293,45.0708193333333,386,2,NA
"16555",100.8293,45.0708427586207,386,4,NA
"16556",100.8293,45.0708266666667,386,5,NA
"16557",100.8293,45.07085,386,6,NA
"16558",100.8282,45.0716316666667,386,7,NA
"16559",100.8152,45.0787506896552,386,8,NA
"16560",100.8152,45.0787913333333,386,9,NA
"16561",100.8152,45.0787548275862,386,10,NA
"16562",100.8152,45.0787573333333,386,11,NA
"16563",100.8201,45.0716886666667,386,12,NA
"16564",100.808137931034,45.0644410344828,386,13,NA
"16565",100.840565517241,45.0612606896552,386,14,NA
"16566",100.848913333333,45.060371,386,15,NA
"16567",100.8485,45.0604382758621,386,16,NA
"16568",100.848506896552,45.0604451724138,386,17,NA
"16569",100.8485,45.0604486666667,386,18,NA
"16570",100.8485,45.0604310344828,386,19,NA
"16571",100.8487,45.06059,386,20,NA
"16572",100.8485,45.0609627586207,386,21,NA
"16573",100.8484,45.0609710344828,386,22,NA
"16574",100.8484,45.0609827586207,386,23,NA
"16575",100.848751724138,45.061205862069,386,24,NA
"16576",100.8488,45.06124,386,25,NA
"16577",100.848789655172,45.0612431034483,386,26,NA
"16578",100.848793103448,45.0612186206897,386,27,NA
"16579",100.8488,45.0612536666667,386,28,NA
"16580",100.8488,45.0611983333333,386,29,NA
"16581",100.8488,45.0612386206897,386,30,NA
"16582",100.8269,45.06808,386,31,NA
"16583",100.8269,45.0680679310345,386,32,NA
"16584",100.826893103448,45.068054137931,386,33,NA
"16585",100.8269,45.0680379310345,386,34,NA
"16586",100.826820689655,45.0680006896552,386,35,NA
"16587",100.8269,45.068002,386,36,NA
"16588",100.8269,45.06807,386,37,NA
"16589",100.8269,45.0680486206897,386,38,NA
"16590",100.8269,45.0680137931034,386,39,NA
"16591",100.8269,45.06802,386,40,NA
"16592",100.8269,45.0680396551724,386,41,NA
"16593",100.8239,45.0666010344828,386,42,NA
"16594",100.823096666667,45.06642,386,43,NA
"16595",100.823024137931,45.0664513793103,386,44,NA
"16596",100.8228,45.065802,386,45,NA
"16597",100.8213,45.06747,386,46,NA
"16598",100.821382758621,45.0674703448276,386,47,NA
"16599",100.821296666667,45.0675096666667,386,48,NA
"16600",100.8194,45.0658534482759,386,49,NA
"16601",100.81935,45.06587,386,50,NA
"16602",100.8284,45.0717,387,1,NA
"16603",100.8281,45.0717856666667,387,2,NA
"16604",100.8281,45.0718033333333,387,4,NA
"16605",100.8187,45.0636831034483,387,5,NA
"16606",100.8244,45.051942,387,6,NA
"16607",100.8292,45.0615813333333,387,7,NA
"16608",100.813583333333,45.0524496666667,387,8,NA
"16609",100.813586666667,45.0524556666667,387,9,NA
"16610",100.826363333333,45.058596,387,10,NA
"16611",100.8264,45.058604137931,387,11,NA
"16612",100.8264,45.0585586206897,387,12,NA
"16613",100.8265,45.05856,387,13,NA
"16614",100.67135,45.071923,387,14,NA
"16615",100.56335862069,45.0517755172414,387,17,NA
"16616",100.58025862069,45.0614006896552,387,18,NA
"16617",100.6109,45.0598566666667,387,19,NA
"16618",100.6114,45.0584976666667,387,20,NA
"16619",100.6114,45.0585403448276,387,21,NA
"16620",100.585824137931,45.077145862069,387,22,NA
"16621",100.58478,45.099312,387,23,NA
"16622",100.653768965517,45.1231768965517,387,24,NA
"16623",100.658627586207,45.1141575862069,387,25,NA
"16624",100.62327,45.1013773333333,387,26,NA
"16625",100.679806896552,45.0835772413793,387,27,NA
"16626",100.743913333333,45.0749656666667,387,28,NA
"16627",100.775382758621,45.0680124137931,387,29,NA
"16628",100.794717241379,45.0651827586207,387,30,NA
"16629",100.800363333333,45.0652076666667,387,31,NA
"16630",100.8231,45.066535862069,387,32,NA
"16631",100.78743,45.0618506666667,387,33,NA
"16632",100.787796551724,45.0620479310345,387,34,NA
"16633",100.789726666667,45.0725923333333,387,35,NA
"16634",100.7971,45.066133,387,36,NA
"16635",100.81734,45.0659273333333,387,37,NA
"16636",100.8255,45.0583224137931,387,38,NA
"16637",100.835996666667,45.0558483333333,387,39,NA
"16638",100.8359,45.0559313793103,387,40,NA
"16639",100.836,45.0559516666667,387,41,NA
"16640",100.836,45.0559189655172,387,42,NA
"16641",100.836,45.0559253333333,387,43,NA
"16642",100.8186,45.0636868965517,387,44,NA
"16643",100.8173,45.06586,387,45,NA
"16644",100.817396666667,45.065916,387,46,NA
"16645",100.817375862069,45.0659310344828,387,47,NA
"16646",100.8173,45.0649110344828,387,48,NA
"16647",100.8173,45.06491,387,49,NA
"16648",100.8187,45.06365,388,1,NA
"16649",100.8187,45.0636526666667,388,2,NA
"16650",100.8187,45.06366,388,4,NA
"16651",100.8187,45.06365,388,5,NA
"16652",100.8187,45.0636656666667,388,6,NA
"16653",100.8187,45.0636451724138,388,7,NA
"16654",100.8186,45.06367,388,8,NA
"16655",100.8186,45.06369,388,9,NA
"16656",100.8241,45.06678,388,10,NA
"16657",100.824,45.0668044827586,388,11,NA
"16658",100.8241,45.0667868965517,388,12,NA
"16659",100.8241,45.0668093333333,388,13,NA
"16660",100.824093103448,45.0667703448276,388,14,NA
"16661",100.8241,45.0667982758621,388,15,NA
"16662",100.8232,45.0660346666667,388,16,NA
"16663",100.8252,45.0669896551724,388,17,NA
"16664",100.8284,45.0673510344828,388,18,NA
"16665",100.839,45.055394,388,19,NA
"16666",100.8499,45.0595393103448,388,20,NA
"16667",100.843027586207,45.0605531034483,388,21,NA
"16668",100.8433,45.0606603333333,388,22,NA
"16669",100.835937931034,45.055785862069,388,23,NA
"16670",100.8354,45.0543996551724,388,24,NA
"16671",100.8353,45.0543666666667,388,25,NA
"16672",100.8353,45.054355862069,388,26,NA
"16673",100.835296551724,45.0544351724138,388,27,NA
"16674",100.83,45.0588555172414,388,28,NA
"16675",100.83,45.058435,388,29,NA
"16676",100.829896551724,45.0584565517241,388,30,NA
"16677",100.8353,45.06045,388,31,NA
"16678",100.8353,45.0604953333333,388,32,NA
"16679",100.8353,45.0604396551724,388,33,NA
"16680",100.835889655172,45.06287,388,34,NA
"16681",100.8359,45.062865,388,35,NA
"16682",100.833889655172,45.0564755172414,388,36,NA
"16683",100.833803448276,45.0564844827586,388,37,NA
"16684",100.833993333333,45.0565186666667,388,38,NA
"16685",100.8501,45.0562289655172,388,39,NA
"16686",100.8335,45.0593226666667,388,40,NA
"16687",100.8255,45.0585263333333,388,41,NA
"16688",100.821834482759,45.0530486206897,388,42,NA
"16689",100.821589655172,45.0535572413793,388,43,NA
"16690",100.8233,45.0637126666667,388,44,NA
"16691",100.8242,45.0713231034483,388,45,NA
"16692",100.825166666667,45.0710836666667,388,46,NA
"16693",100.827,45.0709386666667,388,47,NA
"16694",100.8281,45.0717089655172,388,48,NA
"16695",100.8239,45.0669517241379,388,49,NA
"16696",100.8259,45.07104,389,1,NA
"16697",100.8277,45.0699096666667,389,2,NA
"16698",100.823713793103,45.0662327586207,389,4,NA
"16699",100.8238,45.0662273333333,389,5,NA
"16700",100.8238,45.0662282758621,389,6,NA
"16701",100.824,45.0672516666667,389,7,NA
"16702",100.824,45.0672413333333,389,8,NA
"16703",100.8267,45.070469,389,9,NA
"16704",100.82811,45.0716516666667,389,10,NA
"16705",100.8253,45.06913,389,11,NA
"16706",100.8282,45.0716066666667,389,12,NA
"16707",100.8282,45.071604,389,13,NA
"16708",100.8282,45.0716413793103,389,14,NA
"16709",100.828213333333,45.071661,389,15,NA
"16710",100.8282,45.0716696551724,389,16,NA
"16711",100.828220689655,45.0716520689655,389,17,NA
"16712",100.8283,45.0716982758621,389,18,NA
"16713",100.828289655172,45.0716617241379,389,19,NA
"16714",100.828203448276,45.0716324137931,389,20,NA
"16715",100.828227586207,45.0716531034483,389,21,NA
"16716",100.8282,45.0716366666667,389,22,NA
"16717",100.8277,45.0699382758621,389,23,NA
"16718",100.8272,45.0705426666667,389,24,NA
"16719",100.827213333333,45.0705056666667,389,25,NA
"16720",100.825916666667,45.0715893333333,389,26,NA
"16721",100.8259,45.0716106896552,389,27,NA
"16722",100.825943333333,45.0715946666667,389,28,NA
"16723",100.825973333333,45.071604,389,29,NA
"16724",100.8259,45.0715993103448,389,30,NA
"16725",100.8259,45.0715883333333,389,31,NA
"16726",100.84538,45.0652286666667,389,32,NA
"16727",100.840562068966,45.0706744827586,389,33,NA
"16728",100.8805,45.0657903333333,389,34,NA
"16729",100.869423333333,45.0681446666667,389,35,NA
"16730",100.86065862069,45.0728910344828,389,36,NA
"16731",100.85033,45.0699283333333,389,37,NA
"16732",100.8282,45.071631,389,38,NA
"16733",100.8282,45.071668,389,39,NA
"16734",100.8276,45.0703106666667,389,40,NA
"16735",100.8243,45.0710423333333,389,41,NA
"16736",100.824368965517,45.0710282758621,389,42,NA
"16737",100.8282,45.0716586666667,389,43,NA
"16738",100.824276666667,45.0712906666667,389,44,NA
"16739",100.8264,45.0713172413793,389,45,NA
"16740",100.8256,45.07106,389,46,NA
"16741",100.8239,45.0711316666667,389,47,NA
"16742",100.8251,45.07141,389,48,NA
"16743",100.8265,45.0712851724138,389,49,NA
"16744",100.8282,45.07167,390,1,NA
"16745",100.8282,45.0716553333333,390,2,NA
"16746",100.8282,45.07164,390,4,NA
"16747",100.8282,45.0716144827586,390,5,NA
"16748",100.8282,45.0716120689655,390,6,NA
"16749",100.8282,45.071629,390,7,NA
"16750",100.8282,45.0716137931035,390,8,NA
"16751",100.8305,45.06947,390,9,NA
"16752",100.8305,45.069459,390,10,NA
"16753",100.832286206897,45.057984137931,390,11,NA
"16754",100.8322,45.0577403448276,390,12,NA
"16755",100.840646666667,45.0561093333333,390,13,NA
"16756",100.8406,45.0561568965517,390,14,NA
"16757",100.8339,45.0565220689655,390,15,NA
"16758",100.8174,45.0649253333333,390,16,NA
"16759",100.828296428571,45.0716646428571,390,17,NA
"16760",100.830179310345,45.0702834482759,390,18,NA
"16761",100.829706666667,45.07118,390,19,NA
"16762",100.899082758621,45.0659679310345,390,20,NA
"16763",100.972563333333,45.0815686666667,390,21,NA
"16764",101.091063333333,44.9933373333333,390,22,NA
"16765",101.11595,44.9160823333333,390,23,NA
"16766",101.06994137931,44.8658324137931,390,24,NA
"16767",101.021603333333,44.9107626666667,390,25,NA
"16768",100.955506896552,44.9299320689655,390,26,NA
"16769",100.87171,44.9733286666667,390,27,NA
"16770",100.871048275862,45.0433389655172,390,28,NA
"16771",100.8499,45.063601,390,29,NA
"16772",100.852534482759,45.0680727586207,390,30,NA
"16773",100.852,45.0682282758621,390,31,NA
"16774",100.852,45.0681916666667,390,32,NA
"16775",100.8495,45.0705382758621,390,33,NA
"16776",100.851716666667,45.0717503333333,390,34,NA
"16777",100.8518,45.0717783333333,390,35,NA
"16778",100.8517,45.07181,390,36,NA
"16779",100.852793103448,45.0691096551724,390,37,NA
"16780",100.85218,45.069595,390,38,NA
"16781",100.8282,45.0716155172414,390,39,NA
"16782",100.8282,45.07164,390,40,NA
"16783",100.8282,45.0715986206896,390,41,NA
"16784",100.824366666667,45.071192,390,42,NA
"16785",100.8239,45.0701648275862,390,43,NA
"16786",100.8239,45.0701868965517,390,44,NA
"16787",100.8238,45.0702376666667,390,45,NA
"16788",100.8281,45.071708,390,46,NA
"16789",100.828213793103,45.0716382758621,390,47,NA
"16790",100.8282,45.0716172413793,390,48,NA
"16791",100.82825,45.071585,390,49,NA
"16792",100.8111,45.06668,391,1,NA
"16793",100.830216666667,45.0689546666667,391,2,NA
"16794",100.830210344828,45.068954137931,391,4,NA
"16795",100.8271,45.070683,391,5,NA
"16796",100.8281,45.07162,391,6,NA
"16797",100.826983333333,45.0706913333333,391,7,NA
"16798",100.8283,45.071621,391,8,NA
"16799",100.8282,45.0715734482759,391,9,NA
"16800",100.8282,45.07161,391,10,NA
"16801",100.8282,45.071584,391,11,NA
"16802",100.8282,45.0716162068966,391,12,NA
"16803",100.8282,45.0716224137931,391,13,NA
"16804",100.82824137931,45.0715903448276,391,14,NA
"16805",100.82825,45.0716173333333,391,15,NA
"16806",100.828410344828,45.0718889655172,391,16,NA
"16807",100.828396551724,45.0719489655172,391,17,NA
"16808",100.8284,45.071938,391,18,NA
"16809",100.82839,45.0719316666667,391,19,NA
"16810",100.828327586207,45.0718617241379,391,20,NA
"16811",100.8264,45.0719010344828,391,21,NA
"16812",100.8228,45.07202,391,22,NA
"16813",100.8228,45.0720079310345,391,23,NA
"16814",100.8228,45.071994137931,391,24,NA
"16815",100.8228,45.071978,391,25,NA
"16816",100.822862068966,45.0720113793103,391,26,NA
"16817",100.818468965517,45.0660475862069,391,27,NA
"16818",100.8231,45.0664813333333,391,28,NA
"16819",100.8167,45.0638675862069,391,29,NA
"16820",100.813644827586,45.0572810344828,391,30,NA
"16821",100.8233,45.0712016666667,391,31,NA
"16822",100.823913793103,45.070855862069,391,32,NA
"16823",100.823896551724,45.0707606896552,391,33,NA
"16824",100.82823,45.07164,391,34,NA
"16825",100.828282758621,45.0717006896552,391,35,NA
"16826",100.828268965517,45.0716906896552,391,36,NA
"16827",100.8244,45.0716373333333,391,37,NA
"16828",100.794637931034,45.0710103448276,391,38,NA
"16829",100.8083,45.0643910344828,391,39,NA
"16830",100.828113333333,45.0717383333333,391,40,NA
"16831",100.828206896552,45.0716472413793,391,41,NA
"16832",100.828289655172,45.0716189655172,391,42,NA
"16833",100.840648275862,45.0636531034483,391,43,NA
"16834",100.8409,45.0636465517241,391,44,NA
"16835",100.8302,45.0689786666667,391,45,NA
"16836",100.8302,45.0689873333333,391,46,NA
"16837",100.8282,45.0716468965517,391,47,NA
"16838",100.8282,45.071629,391,48,NA
"16839",100.8147,45.06674,391,49,NA
"16840",100.8325,45.06781,392,1,NA
"16841",100.789493103448,45.0691617241379,392,2,NA
"16842",100.774473333333,45.0648343333333,392,4,NA
"16843",100.7625,45.06992,392,5,NA
"16844",100.7883,45.06215,392,6,NA
"16845",100.788303333333,45.0621603333333,392,7,NA
"16846",100.828533333333,45.0714086666667,392,8,NA
"16847",100.8282,45.0716427586207,392,9,NA
"16848",100.8282,45.0716289655172,392,10,NA
"16849",100.8543,45.0536103333333,392,11,NA
"16850",100.856396551724,45.0670203448276,392,12,NA
"16851",100.839655172414,45.0556631034483,392,13,NA
"16852",100.8244,45.051968,392,14,NA
"16853",100.823,45.0511572413793,392,15,NA
"16854",100.8245,45.051935862069,392,16,NA
"16855",100.8262,45.049011,392,17,NA
"16856",100.826155172414,45.0488727586207,392,18,NA
"16857",100.8268,45.0502168965517,392,19,NA
"16858",100.8268,45.050213,392,20,NA
"16859",100.826896551724,45.0501965517241,392,21,NA
"16860",100.8201,45.0758544827586,392,22,NA
"16861",100.8281,45.071646,392,23,NA
"16862",100.831193103448,45.0652075862069,392,24,NA
"16863",100.836596551724,45.0609531034483,392,25,NA
"16864",100.88541,45.0586183333333,392,26,NA
"16865",100.891593103448,45.0667124137931,392,27,NA
"16866",100.920573333333,45.130716,392,28,NA
"16867",100.897027586207,45.1906186206897,392,29,NA
"16868",100.865636666667,45.278741,392,30,NA
"16869",100.859944827586,45.2275893103448,392,31,NA
"16870",100.8186,45.2165327586207,392,32,NA
"16871",100.792171428571,45.12571,392,33,NA
"16872",100.8282,45.0716624137931,392,34,NA
"16873",100.8283,45.0716223333333,392,35,NA
"16874",100.8282,45.0716386206897,392,36,NA
"16875",100.8177,45.0653506896552,392,37,NA
"16876",100.796453333333,45.064969,392,38,NA
"16877",100.7905,45.0664375862069,392,39,NA
"16878",100.7905,45.0664172413793,392,40,NA
"16879",100.7895,45.069152,392,41,NA
"16880",100.8259,45.0715865517241,392,42,NA
"16881",100.825982758621,45.0716020689655,392,43,NA
"16882",100.8258,45.071618,392,44,NA
"16883",100.825934482759,45.0716217241379,392,45,NA
"16884",100.8282,45.0716689655172,392,46,NA
"16885",100.8282,45.071645,392,47,NA
"16886",100.82164137931,45.0676420689655,392,48,NA
"16887",100.8282,45.07161,393,1,NA
"16888",100.793103333333,45.0701963333333,393,2,NA
"16889",100.793110344828,45.0700934482759,393,4,NA
"16890",100.7931,45.070071,393,5,NA
"16891",100.7931,45.0700744827586,393,6,NA
"16892",100.7931,45.0700906896552,393,7,NA
"16893",100.790620689655,45.0693131034483,393,8,NA
"16894",100.7906,45.06937,393,9,NA
"16895",100.7931,45.0700589655172,393,10,NA
"16896",100.7907,45.0692517241379,393,11,NA
"16897",100.790689655172,45.0692496551724,393,12,NA
"16898",100.790673333333,45.0692796666667,393,13,NA
"16899",100.790724137931,45.0692448275862,393,14,NA
"16900",100.8035,45.07064,393,15,NA
"16901",100.817293103448,45.0649317241379,393,16,NA
"16902",100.8173,45.0649475862069,393,17,NA
"16903",100.81742,45.06459,393,18,NA
"16904",100.8175,45.06458,393,19,NA
"16905",100.823010344828,45.0664386206897,393,20,NA
"16906",100.8231,45.0664696551724,393,21,NA
"16907",100.8231,45.0664403448276,393,22,NA
"16908",100.823017241379,45.066425862069,393,23,NA
"16909",100.823096551724,45.0663865517241,393,24,NA
"16910",100.82309,45.0663806666667,393,25,NA
"16911",100.823096551724,45.0664231034483,393,26,NA
"16912",100.8231,45.06645,393,27,NA
"16913",100.8231,45.066447,393,28,NA
"16914",100.823027586207,45.0664431034483,393,29,NA
"16915",100.823096551724,45.0664744827586,393,30,NA
"16916",100.8231,45.0664027586207,393,31,NA
"16917",100.8231,45.0665020689655,393,32,NA
"16918",100.82311,45.0664006666667,393,33,NA
"16919",100.8231,45.0664410344828,393,34,NA
"16920",100.8231,45.066475,393,35,NA
"16921",100.8231,45.0664631034483,393,36,NA
"16922",100.823082758621,45.066425862069,393,37,NA
"16923",100.823,45.06637,393,38,NA
"16924",100.8231,45.0664266666667,393,39,NA
"16925",100.8231,45.0664420689655,393,40,NA
"16926",100.8231,45.0664023333333,393,41,NA
"16927",100.823031034483,45.0663913793103,393,42,NA
"16928",100.823010344828,45.0663886206897,393,43,NA
"16929",100.823089655172,45.0663844827586,393,44,NA
"16930",100.823024137931,45.0664110344828,393,45,NA
"16931",100.8231,45.066423,393,46,NA
"16932",100.823,45.0664165517241,393,47,NA
"16933",100.823,45.0664183333333,393,48,NA
"16934",100.8284,45.07195,394,1,NA
"16935",100.830026666667,45.068225,394,2,NA
"16936",100.825193103448,45.0670272413793,394,4,NA
"16937",100.8252,45.0669782758621,394,5,NA
"16938",100.7895,45.0691336666667,394,6,NA
"16939",100.7904,45.0694627586207,394,7,NA
"16940",100.790683333333,45.069266,394,8,NA
"16941",100.7907,45.0692596666667,394,9,NA
"16942",100.7905,45.0684093103448,394,10,NA
"16943",100.79053,45.0683926666667,394,11,NA
"16944",100.7905,45.0683710344828,394,12,NA
"16945",100.7905,45.0684026666667,394,13,NA
"16946",100.79059,45.0684133333333,394,14,NA
"16947",100.7906,45.0684210344828,394,15,NA
"16948",100.7905,45.068404,394,16,NA
"16949",100.790533333333,45.0684436666667,394,17,NA
"16950",100.790548275862,45.0683048275862,394,18,NA
"16951",100.823026666667,45.06641,394,19,NA
"16952",100.8231,45.0664066666667,394,20,NA
"16953",100.8231,45.0664589655172,394,21,NA
"16954",100.82301,45.0664413333333,394,22,NA
"16955",100.8192,45.0652183333333,394,23,NA
"16956",100.813806896552,45.0635689655172,394,24,NA
"16957",100.81558,45.0618676666667,394,25,NA
"16958",100.816,45.0625053333333,394,26,NA
"16959",100.819751724138,45.0614713793103,394,27,NA
"16960",100.819726666667,45.061526,394,28,NA
"16961",100.8256,45.0596566666667,394,29,NA
"16962",100.8264,45.0585772413793,394,30,NA
"16963",100.8229,45.065886,394,31,NA
"16964",100.8229,45.0658723333333,394,32,NA
"16965",100.8229,45.0658593333333,394,33,NA
"16966",100.822893103448,45.0658410344828,394,34,NA
"16967",100.822893103448,45.0658227586207,394,35,NA
"16968",100.823923333333,45.0665673333333,394,36,NA
"16969",100.84175862069,45.0638455172414,394,37,NA
"16970",100.870175862069,45.0849524137931,394,38,NA
"16971",100.86905,45.070793,394,39,NA
"16972",100.7912,45.0694624137931,394,40,NA
"16973",100.766479310345,45.0679486206897,394,41,NA
"16974",100.788853333333,45.0705353333333,394,42,NA
"16975",100.8288,45.0712644827586,394,43,NA
"16976",100.82884137931,45.0712534482759,394,44,NA
"16977",100.8289,45.071215862069,394,45,NA
"16978",100.852,45.0723451724138,394,46,NA
"16979",100.829626666667,45.07061,394,47,NA
"16980",100.8282,45.071665,394,48,NA
"16981",100.7895,45.0694,395,1,NA
"16982",100.7739,45.0676386206897,395,2,NA
"16983",100.77473,45.0679516666667,395,4,NA
"16984",100.774413333333,45.0680546666667,395,5,NA
"16985",100.7781,45.0654373333333,395,6,NA
"16986",100.8035,45.0706096551724,395,7,NA
"16987",100.7866,45.06894,395,8,NA
"16988",100.7866,45.0689196551724,395,9,NA
"16989",100.7866,45.0689506896552,395,10,NA
"16990",100.7929,45.0700103448276,395,11,NA
"16991",100.823,45.0664096666667,395,12,NA
"16992",100.8231,45.0664217241379,395,13,NA
"16993",100.823006896552,45.0663717241379,395,14,NA
"16994",100.8231,45.0664766666667,395,15,NA
"16995",100.822996551724,45.0664320689655,395,16,NA
"16996",100.818548275862,45.0681596551724,395,17,NA
"16997",100.8282,45.0717186666667,395,18,NA
"16998",100.828210344828,45.0717179310345,395,19,NA
"16999",100.8282,45.0717172413793,395,20,NA
"17000",100.82821,45.0716483333333,395,21,NA
"17001",100.8302,45.0689717241379,395,22,NA
"17002",100.8302,45.0689620689655,395,23,NA
"17003",100.8302,45.0689543333333,395,24,NA
"17004",100.8302,45.0688779310345,395,25,NA
"17005",100.8303,45.0689617241379,395,26,NA
"17006",100.830286206897,45.0689148275862,395,27,NA
"17007",100.816889655172,45.0795665517241,395,28,NA
"17008",100.8153,45.0644955172414,395,29,NA
"17009",100.8095,45.0636572413793,395,30,NA
"17010",100.774,45.0679203448276,395,31,NA
"17011",100.78985,45.06458,395,32,NA
"17012",100.7901,45.0650062068965,395,33,NA
"17013",100.7899,45.0652965517241,395,34,NA
"17014",100.7899,45.0652989655172,395,35,NA
"17015",100.7899,45.065279,395,36,NA
"17016",100.7899,45.0653144827586,395,37,NA
"17017",100.7899,45.0653282758621,395,38,NA
"17018",100.7924,45.0676079310345,395,39,NA
"17019",100.7925,45.0676344827586,395,40,NA
"17020",100.807493103448,45.0661379310345,395,41,NA
"17021",100.8191,45.0651948275862,395,42,NA
"17022",100.8191,45.0652180769231,395,43,NA
"17023",100.8191,45.0651831034483,395,44,NA
"17024",100.8191,45.0652027586207,395,45,NA
"17025",100.8191,45.0652066666667,395,46,NA
"17026",100.819120689655,45.0651486206897,395,47,NA
"17027",100.8192,45.06514,395,48,NA
"17028",100.8282,45.0717,396,1,NA
"17029",100.8282,45.071693,396,2,NA
"17030",100.828813333333,45.0741956666667,396,4,NA
"17031",100.8282,45.07164,396,5,NA
"17032",100.8282,45.0716610344828,396,6,NA
"17033",100.824,45.0668548275862,396,7,NA
"17034",100.823882758621,45.0666413793103,396,8,NA
"17035",100.823,45.0664065517241,396,9,NA
"17036",100.823,45.0664282758621,396,10,NA
"17037",100.823,45.0664155172414,396,11,NA
"17038",100.823,45.0663979310345,396,12,NA
"17039",100.819516666667,45.0641813333333,396,13,NA
"17040",100.812289655172,45.0631293103448,396,14,NA
"17041",100.8083,45.0643986206897,396,15,NA
"17042",100.795606896552,45.0656613793103,396,16,NA
"17043",100.78495862069,45.0638548275862,396,17,NA
"17044",100.773727586207,45.0676755172414,396,18,NA
"17045",100.7749,45.0677996551724,396,19,NA
"17046",100.789031034483,45.06982,396,20,NA
"17047",100.8801,45.0648365517241,396,21,NA
"17048",100.890482758621,45.057225862069,396,22,NA
"17049",100.8887,45.0594916666667,396,23,NA
"17050",100.8887,45.0595055172414,396,24,NA
"17051",100.8887,45.0595196551724,396,25,NA
"17052",100.882376666667,45.0536583333333,396,26,NA
"17053",100.880544827586,45.0500934482759,396,27,NA
"17054",100.8772,45.0495579310345,396,28,NA
"17055",100.8716,45.0325344827586,396,29,NA
"17056",100.867962068966,45.012105862069,396,30,NA
"17057",100.850255172414,44.9534962068966,396,31,NA
"17058",100.817455172414,44.9795127586207,396,32,NA
"17059",100.80456,45.1026283333333,396,33,NA
"17060",100.7899,45.0653368965517,396,34,NA
"17061",100.7899,45.0652996666667,396,35,NA
"17062",100.789368965517,45.0669117241379,396,36,NA
"17063",100.789813793103,45.0653765517241,396,37,NA
"17064",100.784555172414,45.064704137931,396,38,NA
"17065",100.7845,45.0647403333333,396,39,NA
